id,timestamp,source,text,entities,retweet_count,favorite_count,expanded_urls,rate_num,rate_denom,name,non_twitter_links,hashtags,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog
817536400337801217,2017-01-07 01:00:41+00:00,http://twitter.com/download/iphone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 817536359321714688, 'id_str': '817536359321714688', 'indices': [144, 167], 'media_url': 'http://pbs.twimg.com/media/C1h4_MBWQAAKtq4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1h4_MBWQAAKtq4.jpg', 'url': 'https://t.co/jQUdvtdYMu', 'display_url': 'pic.twitter.com/jQUdvtdYMu', 'expanded_url': 'https://twitter.com/dog_rates/status/817536400337801217/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",3505,13105,https://twitter.com/dog_rates/status/817536400337801217,12.0,10.0,Eugene,,None,None,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,Pug,0.971358,True
817423860136083457,2017-01-06 17:33:29+00:00,http://twitter.com/download/iphone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 817423809049493505, 'id_str': '817423809049493505', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg', 'url': 'https://t.co/btzf1zTDeQ', 'display_url': 'pic.twitter.com/btzf1zTDeQ', 'expanded_url': 'https://twitter.com/dog_rates/status/817423860136083457/video/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",17504,38260,https://twitter.com/dog_rates/status/817423860136083457,13.0,10.0,Ken,,None,None,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Ice bear,0.3362,False
817415592588222464,2017-01-06 17:00:38+00:00,http://twitter.com/download/iphone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3uxgLz8d0l', 'expanded_url': 'https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea', 'display_url': 'gofundme.com/help-strudel-w…', 'indices': [117, 140]}], 'media': [{'id': 817415587425058816, 'id_str': '817415587425058816', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg', 'url': 'https://t.co/O0ECL1StB2', 'display_url': 'pic.twitter.com/O0ECL1StB2', 'expanded_url': 'https://twitter.com/dog_rates/status/817415592588222464/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 720, 'h': 540, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 540, 'resize': 'fit'}}}]}",1131,6267,https://twitter.com/dog_rates/status/817415592588222464,11.0,10.0,Strudel,True,None,None,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,True
817171292965273600,2017-01-06 00:49:53+00:00,http://twitter.com/download/iphone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 817171279044313089, 'id_str': '817171279044313089', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg', 'url': 'https://t.co/56uBP28eqw', 'display_url': 'pic.twitter.com/56uBP28eqw', 'expanded_url': 'https://twitter.com/dog_rates/status/817171292965273600/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 782, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1334, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 443, 'h': 680, 'resize': 'fit'}}}]}",2326,9690,https://twitter.com/dog_rates/status/817171292965273600,13.0,10.0,Tebow,,None,None,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden retriever,0.295483,True
817120970343411712,2017-01-05 21:29:55+00:00,http://twitter.com/download/iphone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 817120951791824896, 'id_str': '817120951791824896', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg', 'url': 'https://t.co/kCLgD8687T', 'display_url': 'pic.twitter.com/kCLgD8687T', 'expanded_url': 'https://twitter.com/dog_rates/status/817120970343411712/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 509, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1532, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 898, 'resize': 'fit'}}}]}",3011,13367,https://twitter.com/dog_rates/status/817120970343411712,13.0,10.0,None,,None,None,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,True
817056546584727552,2017-01-05 17:13:55+00:00,http://twitter.com/download/iphone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 817056537596207104, 'id_str': '817056537596207104', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg', 'url': 'https://t.co/r6SLVN2VUH', 'display_url': 'pic.twitter.com/r6SLVN2VUH', 'expanded_url': 'https://twitter.com/dog_rates/status/817056546584727552/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1412, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 827, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 469, 'h': 680, 'resize': 'fit'}}}]}",1927,9517,https://twitter.com/dog_rates/status/817056546584727552,11.0,10.0,Chloe,,None,None,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,Kelpie,0.8644149999999999,True
816816676327063552,2017-01-05 01:20:46+00:00,http://twitter.com/download/iphone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 816816665971347457, 'id_str': '816816665971347457', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg', 'url': 'https://t.co/dVVavqpeF9', 'display_url': 'pic.twitter.com/dVVavqpeF9', 'expanded_url': 'https://twitter.com/dog_rates/status/816816676327063552/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",2361,11071,https://twitter.com/dog_rates/status/816816676327063552,12.0,10.0,Timber,,None,None,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Malamute,0.668164,True
816697700272001025,2017-01-04 17:27:59+00:00,http://twitter.com/download/iphone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 816697633502658561, 'id_str': '816697633502658561', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg', 'url': 'https://t.co/WFt82XLyEF', 'display_url': 'pic.twitter.com/WFt82XLyEF', 'expanded_url': 'https://twitter.com/dog_rates/status/816697700272001025/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",2545,10905,https://twitter.com/dog_rates/status/816697700272001025,12.0,10.0,Binky,,None,None,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,True
816450570814898180,2017-01-04 01:05:59+00:00,http://twitter.com/download/iphone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 816450564926164996, 'id_str': '816450564926164996', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg', 'url': 'https://t.co/LIhmM7i70k', 'display_url': 'pic.twitter.com/LIhmM7i70k', 'expanded_url': 'https://twitter.com/dog_rates/status/816450570814898180/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 618, 'h': 243, 'resize': 'fit'}, 'large': {'w': 618, 'h': 243, 'resize': 'fit'}, 'small': {'w': 618, 'h': 243, 'resize': 'fit'}}}]}",9366,33961,https://twitter.com/dog_rates/status/816450570814898180,13.0,10.0,Moose,,None,None,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,Web site,0.35285700000000003,False
816336735214911488,2017-01-03 17:33:39+00:00,http://twitter.com/download/iphone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 816336726218117120, 'id_str': '816336726218117120', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg', 'url': 'https://t.co/nuJxtmlLcY', 'display_url': 'pic.twitter.com/nuJxtmlLcY', 'expanded_url': 'https://twitter.com/dog_rates/status/816336735214911488/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",2269,9564,https://twitter.com/dog_rates/status/816336735214911488,11.0,10.0,Dudley,,None,None,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador retriever,0.91933,True
816091915477250048,2017-01-03 01:20:49+00:00,http://twitter.com/download/iphone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 816091903011725312, 'id_str': '816091903011725312', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/C1NXQw8WIAAXQaK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1NXQw8WIAAXQaK.jpg', 'url': 'https://t.co/tlfuZ25IMi', 'display_url': 'pic.twitter.com/tlfuZ25IMi', 'expanded_url': 'https://twitter.com/dog_rates/status/816091915477250048/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",2500,9927,https://twitter.com/dog_rates/status/816091915477250048,12.0,10.0,Comet,,None,None,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,True
815990720817401858,2017-01-02 18:38:42+00:00,http://twitter.com/download/iphone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/r4W111FzAq', 'expanded_url': 'https://www.gofundme.com/surgeryforjacktheminpin', 'display_url': 'gofundme.com/surgeryforjack…', 'indices': [116, 139]}], 'media': [{'id': 815990706170904578, 'id_str': '815990706170904578', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg', 'url': 'https://t.co/fQpYuMKG3p', 'display_url': 'pic.twitter.com/fQpYuMKG3p', 'expanded_url': 'https://twitter.com/dog_rates/status/815990720817401858/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 749, 'h': 926, 'resize': 'fit'}, 'large': {'w': 749, 'h': 926, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 550, 'h': 680, 'resize': 'fit'}}}]}",1207,5545,https://twitter.com/dog_rates/status/815990720817401858,11.0,10.0,Jack,True,None,doggo,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,True
815966073409433600,2017-01-02 17:00:46+00:00,http://twitter.com/download/iphone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 815965888126062592, 'id_str': '815965888126062592', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg', 'url': 'https://t.co/MiMKtsLN6k', 'display_url': 'pic.twitter.com/MiMKtsLN6k', 'expanded_url': 'https://twitter.com/dog_rates/status/815966073409433600/video/1', 'type': 'photo', 'sizes': {'large': {'w': 568, 'h': 320, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}, 'medium': {'w': 568, 'h': 320, 'resize': 'fit'}}}]}",9907,25057,https://twitter.com/dog_rates/status/815966073409433600,13.0,10.0,None,,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan mastiff,0.506312,True
815736392542261248,2017-01-02 01:48:06+00:00,http://twitter.com/download/iphone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 815736380588433408, 'id_str': '815736380588433408', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/C1IT6otWIAAGtpe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1IT6otWIAAGtpe.jpg', 'url': 'https://t.co/gd9UlLOCQ0', 'display_url': 'pic.twitter.com/gd9UlLOCQ0', 'expanded_url': 'https://twitter.com/dog_rates/status/815736392542261248/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",2625,10937,https://twitter.com/dog_rates/status/815736392542261248,11.0,10.0,Akumi,,None,None,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border collie,0.5489069999999999,True
815639385530101762,2017-01-01 19:22:38+00:00,http://twitter.com/download/iphone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 815639378504589312, 'id_str': '815639378504589312', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg', 'url': 'https://t.co/bLZuOh9sKy', 'display_url': 'pic.twitter.com/bLZuOh9sKy', 'expanded_url': 'https://twitter.com/dog_rates/status/815639385530101762/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1867, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1094, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 620, 'h': 680, 'resize': 'fit'}}}]}",1918,9161,https://twitter.com/dog_rates/status/815639385530101762,12.0,10.0,Titan,,None,None,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German shepherd,0.8179529999999999,True
815390420867969024,2017-01-01 02:53:20+00:00,http://twitter.com/download/iphone,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 815390410663231493, 'id_str': '815390410663231493', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg', 'url': 'https://t.co/9njRxyUd5L', 'display_url': 'pic.twitter.com/9njRxyUd5L', 'expanded_url': 'https://twitter.com/dog_rates/status/815390420867969024/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 594, 'h': 680, 'resize': 'fit'}, 'large': {'w': 894, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 894, 'h': 1024, 'resize': 'fit'}}}]}",4407,11467,https://twitter.com/dog_rates/status/815390420867969024,13.0,10.0,None,,None,None,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,Restaurant,0.279846,False
814986499976527872,2016-12-31 00:08:17+00:00,http://twitter.com/download/iphone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 814986493374636033, 'id_str': '814986493374636033', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg', 'url': 'https://t.co/01vpuRDXQ8', 'display_url': 'pic.twitter.com/01vpuRDXQ8', 'expanded_url': 'https://twitter.com/dog_rates/status/814986499976527872/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}]}",1505,8485,https://twitter.com/dog_rates/status/814986499976527872,11.0,10.0,Cooper,,None,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,0.999828,True
814638523311648768,2016-12-30 01:05:33+00:00,http://twitter.com/download/iphone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 814638512821694464, 'id_str': '814638512821694464', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/C04taUkW8AAgYS5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C04taUkW8AAgYS5.jpg', 'url': 'https://t.co/0LdNjoiNbv', 'display_url': 'pic.twitter.com/0LdNjoiNbv', 'expanded_url': 'https://twitter.com/dog_rates/status/814638523311648768/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",3130,12511,https://twitter.com/dog_rates/status/814638523311648768,12.0,10.0,Olivia,,None,None,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden retriever,0.650814,True
814530161257443328,2016-12-29 17:54:58+00:00,http://twitter.com/download/iphone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 814530153418203136, 'id_str': '814530153418203136', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg', 'url': 'https://t.co/IOdgfnSE9G', 'display_url': 'pic.twitter.com/IOdgfnSE9G', 'expanded_url': 'https://twitter.com/dog_rates/status/814530161257443328/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 750, 'h': 1000, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 1000, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",2156,9629,https://twitter.com/dog_rates/status/814530161257443328,12.0,10.0,Alf,,None,None,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Miniature poodle,0.626913,True
814153002265309185,2016-12-28 16:56:16+00:00,http://twitter.com/download/iphone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 814152984946876416, 'id_str': '814152984946876416', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg', 'url': 'https://t.co/YIJo7X7K9J', 'display_url': 'pic.twitter.com/YIJo7X7K9J', 'expanded_url': 'https://twitter.com/dog_rates/status/814153002265309185/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 603, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1064, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1816, 'h': 2048, 'resize': 'fit'}}}]}",10080,32000,https://twitter.com/dog_rates/status/814153002265309185,12.0,10.0,Oshie,,None,None,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,Golden retriever,0.490068,True
813910438903693312,2016-12-28 00:52:25+00:00,http://twitter.com/download/iphone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 813910431769251840, 'id_str': '813910431769251840', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg', 'url': 'https://t.co/z1VRj1cYZf', 'display_url': 'pic.twitter.com/z1VRj1cYZf', 'expanded_url': 'https://twitter.com/dog_rates/status/813910438903693312/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1071, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 628, 'resize': 'fit'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}}}]}",2194,10342,https://twitter.com/dog_rates/status/813910438903693312,11.0,10.0,Chubbs,,None,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian husky,0.6993550000000001,True
813812741911748608,2016-12-27 18:24:12+00:00,http://twitter.com/download/iphone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 813812734823399424, 'id_str': '813812734823399424', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg', 'url': 'https://t.co/uBnQTNEeGg', 'display_url': 'pic.twitter.com/uBnQTNEeGg', 'expanded_url': 'https://twitter.com/dog_rates/status/813812741911748608/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 690, 'h': 518, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 690, 'h': 518, 'resize': 'fit'}}}]}",16267,40402,https://twitter.com/dog_rates/status/813812741911748608,14.0,10.0,Gary,,None,None,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French bulldog,0.709146,True
813800681631023104,2016-12-27 17:36:16+00:00,http://twitter.com/download/iphone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 813800671384391680, 'id_str': '813800671384391680', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg', 'url': 'https://t.co/OuaVvVkwJ1', 'display_url': 'pic.twitter.com/OuaVvVkwJ1', 'expanded_url': 'https://twitter.com/dog_rates/status/813800681631023104/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]}",2060,9300,https://twitter.com/dog_rates/status/813800681631023104,12.0,10.0,Sky,,None,None,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Malamute,0.501159,True
